382,"LABORATORIO DE MECANICA CLASSICA (1200535)"
2,"BIOTECNOLOGIA DE SISTEMAS"
2,"BIOQUIMICA E FISIOLOGIA DE SEMENTES"
2,"BIOLOGIA MOLECULAR VEGETAL E DE MICRO-ORGANISMOS PATOGENICOS DE INTERESSE SOCIOECONOMICO E AMBIENTAL"
2,"BIOLOGIA EXPERIMENTAL"
2,"BIOESTATISTICA"
2,"BIOCOMBUSTIVEIS"
2,"BANCO DE DADOS AVANCADOS"
2,"AVALIACAO ECONOMICA DE EXPERIMENTOS AGROPECUARIOS"
2,"AUDITORIA CONTABIL"
2,"ARQUITETURA DE COMPUTADORES (1200269)"
2,"ARQUITETURA DE COMPUTADORES"
2,"AR CONDICIONADO"
2,"APRENDIZAGEM  DE MAQUINAS"
2,"APICULTURA E SERICICULTURA"
2,"APICULTURA AVANCADA"
2,"ANTROPOLOGIA E SAÚDE"
2,"ANTROPOLOGIA E EDUCACAO"
2,"ANESTESIOLOGIA NA PRATICA CLINICO-CIRÚRGICA."
2,"ANATOMIA TOPOGRAFICA APLICADA"
2,"ANATOMIA RADIOLOGICA E ULTRASSONOGRAFICA"
2,"ANATOMIA E PROPRIEDADES DA MADEIRA"
2,"ANALISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS"
2,"ANALISE E PROJETO DE SISTEMAS (1200783)"
2,"ANALISE E EXPRESSAO TEXTUAL (1206001)"
2,"ANALISE DO DISCURSO"
2,"ANALISE DE SEMENTES"
2,"ANALISE DE RISCOS E GEST.DE INVESTIMENTO (1200794)"
2,"AMBIENTE, EDUCACAO E GESTAO"
2,"ALGORITMOS E ESTRUTURA DE DADOS II"
2,"A COMEDIA E A TRAGEDIA NA OBRA SHAKESPEAREANA"
2,"ACIONAMENTOS PARA CONTROLE E AUTOMACAO"
2,"ACESSIBILIDADE AMBIENTAL"
1,"URBANISMO"
1,"TRANSITORIOS E HARMONICOS"
1,"TOPICOS ESPECIAIS XII EM ADAPTACAO, HOMEOSTASE E SANIDADE EM RUMINANTES"
1,"TOPICOS ESPECIAIS VI - MEJORA DE LA GESTION DEL AGUA DE USO AGRICOLA A NIVEL DE CUENCA, EXPLOTACION AGRARIA Y PARCELA: LOS MODELOS REDUHMO Y MOPECO"
1,"TOPICOS ESPECIAIS VIII"
1,"TOPICOS ESPECIAIS VII - DINAMICA DA AGUA NO SOLO"
1,"TOPICOS ESPECIAIS: USO SUSTENTAVEL DE AGUAS RESIDUAIS NA AGRICULTURA"
1,"TOPICOS ESPECIAIS: GEOLOGIA APLICADA A CIENCIA DO SOLO"
1,"TOPICOS ESPECIAIS EM TECNOLOGIAS EDUCACIONAIS I"
1,"TOPICOS ESPECIAIS EM SISTEMAS DIGITAIS"
1,"TOPICOS ESPECIAIS EM SISTEMAS DE POTENCIA"
1,"TOPICOS ESPECIAIS EM SISTEMAS COMPUTACIONAIS IV"
1,"TOPICOS ESPECIAIS EM SISTEMAS COMPUTACIONAIS III"
1,"TOPICOS ESPECIAIS EM SENSORIAMENTO REMOTO I: BALANCO DE RADIACAO POR IMAGENS ORBITAIS"
1,"TOPICOS ESPECIAIS EM SANEAMENTO"
1,"TOPICOS ESPECIAIS EM RECURSOS HIDRICOS"
1,"TOPICOS ESPECIAIS EM NUTRICAO MINERAL DE PLANTAS"
1,"TOPICOS ESPECIAIS EM LINGUISTICA APLICADA II"
1,"TOPICOS ESPECIAIS EM LINGUISTICA APLICADA I"
1,"TOPICOS ESPECIAIS EM IRRIGACAO E DRENAGEM: IRRIGACAO DE PASTAGEM"
1,"TOPICOS ESPECIAIS EM INTERACAO HUMANO-COMPUTADOR"
1,"TOPICOS ESPECIAIS EM  INTELIGENCIA COMPUTACIONAL II"
1,"TOPICOS ESPECIAIS EM INFRAESTRUTURA DE COMUNICACAO I"
1,"TOPICOS ESPECIAIS EM GEOTECNIA"
1,"TOPICOS ESPECIAIS EM ESTRADAS"
1,"TOPICOS ESPECIAIS EM COMUNICACAO III"
1,"TOPICOS ESPECIAIS EM CIRCUITOS ELETRONICOS"
1,"TOPICOS ESPECIAIS EM BEM-ESTAR ANIMAL"
1,"TOPICOS ESPECIAIS EM ARQUITETURA E URBANISMO"
1,"TOPICOS ESPECIAIS EM AMBIENTE, TECNOLOGIA E SOCIEDADE"
1,"TOPICOS ESPECIAIS DE NANOTECNOLOGIA E MATERIAIS AVANCADOS"
1,"TOPICOS EM REVISAO TEXTUAL"
1,"TOPICOS EM LINGUISTICA APLICADA I"
1,"TOPICOS DE LITERATURA PORTUGUESA"
1,"TOPICOS AVANCADOS EM QUALIDADE DA CARNE"
1,"TOPICOS AVANCADOS EM INSEMINACAO ARTIFICIAL E INSEMINACAO ARTIFICIAL POR TEMPO FIXO"
1,"TOPICOS AVANCADOS EM FINANCAS"
1,"TOPICOS AVANCADOS EM BOVINOCULTURA DE LEITE E CORTE"
1,"TOPICOS AVANCADOS EM APICULTURA"
1,"TOPICOS AVANCADOS DE MELHORAMENTO DE PLANTAS"
1,"TERAPIA INTENSIVA VETERINARIA"
1,"TEORIAS SOBRE ORIGEM DA VIDA E PALEONTOLOGIA (1206163)"
1,"TEORIA ELEMENTAR DOS CONJUNTOS (1206167)"
1,"TEORIA DA CONSTITUICAO"
1,"TEMAS GERADORES: MUDANCAS AMBIENTAIS GLOBAIS"
1,"TEMAS AVANCADOS EM MEDICINA EQUINA"
1,"TECNOLOGIAS DIGITAIS NA EDUCACAO"
1,"TECNOLOGIAS ALTERNATIVAS APLICADAS A AU"
1,"TECNOLOGIA E MEIO AMBIENTE"
1,"TECNOLOGIA DOS PRODUTOS NAO MADEIREIROS"
1,"TECNOLOGIA DO PO"
1,"TECNOLOGIA DA INFORMACAO EM SERVICOS"
1,"TECNICAS GERAIS DE LABORATORIO"
1,"TECNICAS DE CARACTERIZACAO DE MATERIAIS CERAMICOS"
1,"TEC.DIGITAIS EM ESPACOS ESCOLARES (1206162)"
1,"TEC. DE CONS. E USO EFICIENTE DE ENERGIA (1200349)"
1,"SUPORTE BASICO À VIDA E ATENDIMENTO BASICO EM EMERGENCIAS"
1,"SUINOCULTURA (1107008)"
1,"SOCIEDADE E PRATICAS SUSTENTAVEIS"
1,"SISTEMAS DE PRODUCAO E PROCESSOS PRODUTIVOS (1200769)"
1,"SISTEMAS DE INFORMACAO PARA OPERACOES"
1,"SISTEMAS DE GESTAO INTEGRADOS E SUSTENTABILIDADE"
1,"SISTEMA DE NAVEGACAO POR SATELITE"
1,"SEMINARIOS E DISC. DE CASOS CLINICOS DA ROTINA NA AREA DE CONCENTRACAO DA RESIDENCIA"
1,"SEMINARIO FUNDACIONAL"
1,"SEMINARIO"
1,"REMEDIOS CONSTITUCIONAIS"
1,"REFINO E PETROQUIMICA"
1,"REDES INDUSTRIAIS"
1,"REDES DE COLABORACAO SOLIDARIAS"
1,"RECURSOS NATURAIS DO SEMIARIDO"
1,"RECUPERACAO DE MATA CILIAR"
1,"QUIMICA ORGANICA   I (1206148)"
1,"QUIMICA DO SOLO"
1,"QUIMICA ANALITICA COMO FERRAMENTE PARA O ESTUDO DA ECOLOGIA DE ORGANISMOS AQUATICOS"
1,"QUIMICA ANALITICA COMO FERRAMENTA PARA O ESTUDO DA ECOLOGIA DE ORGANISMOS AQUATICOS"
1,"QUALIDADE DE ENERGIA"
1,"PSICOLOGIA DA APRENDIZAGEM E DO DESENVOLVIMENTO HUMANO"
1,"PROJETOS DE CIRCUITOS ELETRONICOS"
1,"PROJETO E DESENVOLVIMENTO DO PRODUTO"
1,"PROJETO E ANALISE DE ALGORITMOS"
1,"PROJETO DE TRABALHO DE CONCLUSAO DE CURSO"
1,"PROJETO DE MAQUINAS AGRICOLAS (1200155)"
1,"PROJETO DE MAQUINAS AGRICOLAS"
1,"PROJETO DE CONCLUSAO DE CURSO II"
1,"PROJETO DE ARQUITETURA III"
1,"PROGRAMACAO APLICADA A ENGENHARIA (1200126)"
1,"PRODUCAO E CONSERVACAO DE FORRAGEM"
1,"PRODUCAO DE BIOPOLIMEROS POR MICROORGANISMOS"
1,"PROCESSOS ESTOCASTICOS"
1,"PROCESSO DE FABRICACAO II"
1,"PROCESSO DE FABRICACAO I"
1,"PRINCIPIOS DE ENGENHARIA EM SOFTWARE (1206137)"
1,"PRATICAS PEDAGOGICAS INTEGRATIVAS III"
1,"PRATICAS PEDAGOGICAS INTEGRATIVAS II"
1,"PRATICAS INTERDISCIPLINARES NA EDUCACAO"
1,"PRATICA DE ENSINO VI - EPISTEMOLOGIA DA MATEMATICA"
1,"PRATICA DE ENSINO V - DIDATICA (1206116)"
1,"PRATICA DE ENSINO IV - DIDATICA (1206126)"
1,"PRATICA DE ENSINO II- POLITICAS, ESTRUTURA E GESTAO DA EDUCACAO BASICA"
1,"PRATICA DE ENSINO III- OBJETOS DIGITAIS DE EDUCACAO MATEMATICA"
1,"PRATICA DE ENSINO III-OBJETOS DIGITAIS DE EDUCACAO EM CIENCIAS"
1,"PONTES"
1,"POLITICAS PÚBLICAS E GESTAO DA EDUCACAO"
1,"PLANTAS MEDICINAIS"
1,"PLANEJ.,PROG. E CONTROLE DA PRODUCAO (1200771)"
1,"PLANEJAMENTO ESTRATEGICO SITUACIONAL E EDUCACAO SANITARIA"
1,"PLANEJAMENTO E PROJETO URBANO E REGIONAL III"
1,"PLANEJAMENTO E PROJETO DA PAISAGEM III"
1,"PLANEJAMENTO E GERENCIAMENTO DE PROJETOS"
1,"PLANEJAMENTO E CONTROLE DA PRODUCAO"
1,"PLANEJAMENTO E ANALISE DE EXPERIMENTOS"
1,"PESQUISA OPERACIONAL E SIMULACAO"
1,"PESQUISA NARRATIVA E ENSINO"
1,"PERICIA CONTABIL"
1,"PEDOLOGIA"
1,"PATOLOGIA DAS DOENCAS TOXICAS, INFECCIOSAS E PARASITARIAS"
1,"ORGANIZACAO, SISTEMAS E METODOS (1200756)"
1,"ORGANIZACAO, ESTRUTURA E FUNCIONAMENTO DA EDUCACAO"
1,"ORCAMENTO EMPRESARIAL (1200503)"
1,"ORALIDADE, LETRAMENTO E ENSINO"
1,"OFICINA IIC - CIDADANIA: EXPERIENCIAS"
1,"OFICINA IIB - SISTEMAS DE PRODUCAO E PROCESSOS DE TRABALHO NO CAMPO: EXPERIENCIAS"
1,"OFICINA IIA - AGRICULTURA FAMILIAR: EXPERIENCIAS"
1,"OFICINA ID - ECONOMIA SOLIDARIA: EXPERIENCIAS"
1,"OFICINA ID - ECONOMIA SOLIDARIA"
1,"OFICINA IC - CIDADANIA"
1,"OFICINA IB - SISTEMAS DE PRODUCAO E PROCESSOS DE TRABALHO NO CAMPO: FUNDAMENTOS"
1,"OFICINA IA - AGRICULTURA FAMILIAR: FUNDAMENTOS"
1,"OFICINA DE DESENHO"
1,"NUTRICAO DOS NAO RUMINANTES"
1,"MULTIMEIOS"
1,"MORFOLOGIA DA LINGUA PORTUGUESA"
1,"MORFOFISIOLOGIA  ANIMAL (1200662)"
1,"MORADA BRASILEIRA"
1,"MODELOS BIOGEOGRAFICOS APLICADOS AO MANEJO E CONSERVACAO DE RECURSOS NATURAIS(PESCA E AQUICULTURA)"
1,"MODELAGEM MATEMATICA"
1,"MODELAGEM E SIMULACAO"
1,"MODELAGEM DE MULTICRITERIO DE APOIO A DECISAO"
1,"METROLOGIA (1200383)"
1,"METODOS DE CRITICA LITERARIA"
1,"METODOLOGIA DA PESQUISA E DIDATICA DE ENSINO EM ENGENHARIA DE PRODUCAO"
1,"METODOLOGIA CIENTIFICA E SEMINARIO"
1,"METALURGIA DA SOLDAGEM"
1,"MEDIDAS GERAIS DE PROFILAXIA E ENFRENTAMENTOS DE EMERGENCIAS SANITARIAS"
1,"MATERIAIS COMPOSITOS"
1,"MATEMATICA E ATUALIDADE"
1,"MATEMATICA DISCRETA (1206099)"
1,"MATEMATICA APLICADA A COMPUTACAOM  II (1206101)"
1,"MARKETING I"
1,"MAQUINAS DE ELEVACAO E TRANSPORTE"
1,"MANUTENCAO DE SOFTWARE"
1,"MANEJO ECOLOGICO EM AQUICULTURA"
1,"MANEJO  DE BACIAS HIDROGRAFICAS"
1,"LOGISTICA E GESTAO DA CADEIA DE SUPRIM. (1200460)"
1,"LITERATURA PORTUGUESA I"
1,"LITERATURA POPULAR"
1,"LITERATURA NORTE-AMERICANA II"
1,"LITERATURA BRASILEIRA I"
1,"LIRICA E MODERNIDADE"
1,"LINGUISTICA TEXTUAL APLICADA AO ENSINO"
1,"LINGUAGEM DE PROGRAMACAO  II (1206098)"
1,"LINGUAGEM DE PROGRAMACAO"
1,"LINGUA BRASILEIRA DE SINAIS - LIBRAS"
1,"LEITURA DIRIGIDA: JOGOS E ROBOTICA COMO APOIO A CRIANCAS COM TRANSTORNO NO DESENVOLVIMENTO"
1,"LEITURA DIRIGIDA: ESTUDO DA TEORIA SOCIAL COGNITIVA"
1,"LEITURA DIRIGIDA: ESTUDO DA OBRA DE GILBERT SIMONDON"
1,"LEITURA DIRIGIDA: ARTE, CULTURA E TECNOLOGIAS NAS SOCIEDADES CONTEMPORANEAS"
1,"LEGISLACAO PREVIDENCIARIA"
1,"LEGISLACAO DE TRIBUTOS MUNICIPAIS"
1,"LABORATORIO DE QUIMICA ANALITICA"
1,"LABORATORIO CLINICO"
1,"JURISDICAO CONSTITUCIONAL E CONTROLE DE CONSTITUCIONALIDADE"
1,"INVESTIGACAO EPIDEMIOLOGICA"
1,"INTRODUCAO AS FUNCOES DE VARIAS VARIAVEIS COMPLEXAS"
1,"INTRODUCAO À ROBOTICA"
1,"INTRODUCAO À PRAGMATICA"
1,"INTRODUCAO AO GEOPROCESSAMENTO"
1,"INTRODUCAO À NARRATOLOGIA"
1,"INTRODUCAO A LIBRAS (1200810)"
1,"INTRODUCAO A ENGENHARIA AUTOMOBILISTICA"
1,"INTRODUCAO A EDUCACAO A DISTANCIA E TECNOLOGIA ASSISTIVAS"
1,"INTRODUCAO A COMPUTACAO (1206093)"
1,"INTRODUCAO A ANALISE QUANTITATIVA"
1,"INSTALACOES II"
1,"IMPACTO AMBIENTAL NA AGRICULTURA IRRIGADA"
1,"HISTORIA DO CONSTITUCIONALISMO BRASILEIRO"
1,"HISTORIA DA EDUCACAO"
1,"GOVERNANCA CORPORATIVA (1200809)"
1,"GOVERNANCA CORPORATIVA"
1,"GESTAO MUNICIPAL E LEGISLACAO URBANISTICA"
1,"GESTAO ESTRATEGICA DE RECURSOS HUMANOS"
1,"GESTAO E AVALIACAO DE POLITICAS SOCIAIS"
1,"GESTAO DOS TRIBUTOS NA FORMACAO DE PRECOS E CUSTOS"
1,"GESTAO DOS TRIBUTOS INTERNACIONAIS  BENEFICIOS E VANTAGENS"
1,"GESTAO DO CONHECIMENTO E DA INOVACAO"
1,"GESTAO DE SERVICOS  PLANEJAMENTO, PROGRAMACAO E CONTROLE"
1,"GESTAO DE EMPRESAS ASSOC.E INST.SOCIAIS (1200827)"
1,"GESTAO DE CUSTOS E PRECOS EM SERVICO"
1,"GESTAO DA QUALIDADE DE VIDA E ESTRESSE NO TRABALHO"
1,"GESTAO DA MANUTENCAO E DA AUTOMACAO"
1,"GESTAO AMBIENTAL E IMPACTOS AMBIENTAIS"
1,"GERENCIAMENTO E GESTAO DE PROJETOS NA CONSTRUCAO CIVIL"
1,"GEOMETRIA DIFERENCIAL"
1,"GEOLOGIA (1200709)"
1,"GEOESTATISTICA"
1,"GENEROS ORAIS NA ESCOLA"
1,"FUND. DE CIENCIA DOS MATERIAIS"
1,"FUNDAMENTOS DE MATEMATICA DISCRETA PARA CONTROLE E AUTOMACAO"
1,"FUNDAMENTOS DE CROMATOGRAFIA LIQUIDADE DE  ALTA EFICIENCIA E PREPARO DE AMOSTRAS BIOLOGICAS"
1,"FUNDAMENTOS DE ADSORCAO"
1,"FUNDAMENTOS DA GESTAO SOCIAL"
1,"FONTES ALTERNATIVAS DE ENERGIA (1200561)"
1,"FISIOLOGIA DA LACTACAO E QUALIDADE DO LEITE"
1,"FISIOECOLOGIA DE ORGANISMO AQUATICOS"
1,"FISICA APLICADA A BIOLOGIA (1206077)"
1,"FERTIRRIGACAO (1200149)"
1,"FERTILIDADE DO SOLO"
1,"EZOOGNOSE E JULGAMENTO ANIMAL (1200166)"
1,"EXECUCAO PENAL"
1,"ESTRUTURAS II"
1,"ESTRUTURAS DE CONCRETO PROTENDIDO"
1,"ESTRATEGIAS NAS ORGANIZACOES"
1,"ESTATISTICA (1104001)"
1,"ESTAGIO SUPERVISIONADO ( 1200300 )"
1,"ESTAGIO CURRICULAR SUPERVISIONADO II: ENSINO-APRENDIZAGEM DE COMPUTACAO II"
1,"ESTAGIO CURRICULAR SUPERVISIONADO I: ENSINO-APRENDIZAGEM DE COMPUTACAO I"
1,"ESCRAVIDAO NA HISTORIA DA HUMANIDADE"
1,"ENSINO DE LEITURA DE LITERATURA"
1,"ENGENHARIA ECONOMICA (1200374)"
1,"ENGENHARIA DE SOFTWARE II"
1,"ENGENHARIA DE REQUISITOS (1106516)"
1,"ELETROMAGNETISMO"
1,"EDUCACAO POPULAR E PEDAGOGIA SOCIAL NO BRASIL"
1,"EDUCACAO POPULAR E MOVIMENTOS SOCIAIS"
1,"EDUCACAO INTERDISCIPLINAR"
1,"EDUCACAO INFANTIL"
1,"EDUCACAO ESPECIAL E INCLUSIVA"
1,"EDUCACAO E SAUDE (1206034)"
1,"EDUCACAO AMBIENTAL"
1,"EDUCACAO AMB.E BIODIV.-PRES.DA VIDA (1206040)"
1,"EDUCACAO A DISTANCIA"
1,"ECOLOGIA VEGETAL"
1,"ECOLOGIA DE MICROORGANISMOS"
1,"ECOLOGIA DA INVASAO"
1,"ECOLOGIA (1107042)"
1,"DIREITOS FUNDAMENTAIS NA CONSTITUICAO DE 1988"
1,"DIREITO FINANCEIRO"
1,"DIREITO ELEITORAL"
1,"DIREITO ECONOMICO CONSTITUCIONAL"
1,"DIREITO CONSTITUCIONAL E ORGANIZACAO DOS PODERES"
1,"DIREITO CONSTITUCIONAL E ORGANIZACAO DO ESTADO"
1,"DIREITO AMBIENTAL CONSTITUCIONAL"
1,"DIREITO ADMINISTRATIVO"
1,"DINAMICA DE AGUA NO SOLO"
1,"DIDATICA DO ENSINO SUPERIOR"
1,"DIAGNOSTICO HISTIPATOLOGICO DAS DOENCAS DO SISTEMA NERVOSO CENTRAL (SNC) DOS ANIMAIS DOMESTICOS"
1,"DIAGNOSTICO EM PATOLOGIA"
1,"DESEMPENHO DAS EDIFICACOES"
1,"DEMOGRAFIA E CONSERVACAO DE POPULACOES"
1,"CUSTOS E FORMACAO DE PRECO DE VENDA"
1,"CURRICULO, IDENTIDADE E CONHECIMENTO"
1,"CULTURA DOS POVOS DE LINGUA INGLESA"
1,"CRIMINOLOGIA"
1,"CONTROLE DE SALINIDADE NA AGRICULTURA IRRIGADA"
1,"CONTABILIDADE HOTELEIRA"
1,"CONTABILIDADE E LEGISLACAO SOCIETARIA"
1,"CONTABILIDADE DO AGRONEGOCIO (1200806)"
1,"CONTABILIDADE DAS INSTITUICOES FINANCEIRAS"
1,"CONSULTORIA ORGANIZACIONAL EM SERVICOS"
1,"CONSULTORIA ORGANIZACIONAL"
1,"CONSERVACAO DE BIODIVERSIDADE EM UNIDADES DE CONSERVACAO"
1,"CONSERVACAO DE ALIMENTOS, ROTULAGEM E EMBALAGEM"
1,"CONSELHOS ESCOLARES E ESTATUTO DA CRIANCA E DO ADOLESCENTE"
1,"CONFORTO TERMICO"
1,"CONFORTO AMBIENTAL II"
1,"COMUNICACOES SEM FIO E MOVEIS"
1,"COMUNICACOES DIGITAIS"
1,"COMUNICACAO E CULTURA ORGANIZACIONAL"
1,"COMPUTACAO E SOCIEDADE"
1,"COMPUTACAO E PROGRAMACAO PARALELA"
1,"COMPORTAMENTO ORGANIZACIONAL"
1,"COMPORTAMENTO DO CONSUMIDOR"
1,"COMPORTAMENTO DE ABELHAS APIS MELIFERA E SUA APLICACAO EM PROGRAMAS DE SELECAO E MELHORAMENTO"
1,"COMERCIO EXTERIOR (1200821)"
1,"CLINICA MEDICA DE PEQUENOS  ANIMAIS"
1,"CLINICA CIRÚRGICA DE PEQUENOS ANIMAIS"
1,"CLINICA CIRÚRGICA DE GRANDES ANIMAIS"
1,"CLINICA CIRURGICA (1108039)"
1,"CLIMATOLOGIA E METEOROLOGIA"
1,"CARTOGRAFIA"
1,"CARDILOGIA"
1,"CALCULO  I (1206017)"
1,"CALCULO DIFERENCIAL E INTEGRAL"
1,"CADASTRO DE IMOVEIS"
1,"BOAS PRATICAS DE PROGRAMACAO"
1,"BIOTECNICAS APLICADAS À REPRODUCAO DE ANIMAIS SILVESTRES"
1,"BIOLOGIA MOLECULAR VEGETAL E DE MICRO-ORGANISMOS PATOGENICOS DE INTERESSE SOCIO-ECONOMICO E AMBIENTAL"
1,"BIOLOGIA MOLECULAR E CELULAR (1206014)"
1,"BIOESTATISTICA (1206012)"
1,"BIOCLIMATOLOGIA E AMBIENCIA"
1,"BANCO DE DADOS AVANCADOS (1106515)"
1,"AVALIACAO DE IMOVEIS"
1,"AUDITORIA FISCAL"
1,"ARQUITETURA DE SOFTWARE"
1,"ARQUITETURA DE INTERIORES II"
1,"APRENDIZADO DE MAQUINA"
1,"APLICACAO DE SISTEMAS INTELIGENTES NAS ORGANIZACOES"
1,"ANATOMIA E FISIOLOGIA ANIMAL (1206009)"
1,"ANALISES QUIMICAS, INSTRUMENTAIS E SENSORIAIS DE ALIMENTOS"
1,"ANALISE DE DADOS DE COMUNIDADE EM R."
1,"A INSERCAO DOS SERVICOS NA ESTRUTURA ORGANIZACIONAL"
1,"A ESCRAVIDAO NA HISTORIA DA HUMANIDADE"
1,"ADUBOS E ADUBACAO DE PLANTAS"
1,"ADSORCAO"
1,"ADMINISTRACAO FINANCEIRA  I (1200762)"
1,"ADMINISTRACAO ESTRATEGICA"
1,"ADMINISTRACAO DE VENDAS"
1,"ABORD.SOCIO-POLITICA DAS ORGANIZACOES (1200500)"
